file,config,particle,D_m,Lw_cm,Epw_cm,material,H,config_dir,tally_14_value,tally_14_error,tally_1014_total_value,tally_1014_total_error,dose_Dp10_calc,dose_Dp10_calc_error,dose_Hstar10_calc,dose_Hstar10_calc_error,dose_E_calc,dose_E_calc_error,diff_Dp10_pct
SR_Pu_UN_G1_C2_N_D50.0m_Lw_2500.0cm_Epw5.0cm_w_water.o,C2,N,50.0,2500.0,5.0,water,10,C2_H_10,3.47455e-08,0.0267,3.13943e-09,0.0196,3.324826026686956e-08,0.026692318800742156,3.4784678538864e-07,0.02727937135660368,2.86203212836715e-07,0.031647727195705966,-4.30916156949947
SR_Pu_UN_G1_C2_N_D5.0m_Lw_250.0cm_Epw10.0cm_w_water.o,C2,N,5.0,250.0,10.0,water,10,C2_H_10,2.11138e-06,0.024,1.59558e-07,0.0471,2.0219480396544523e-06,0.023915899913241598,2.1139401242690883e-05,0.02749154987226913,1.8443018159744402e-05,0.024968333417464066,-4.235711257355273
SR_Pu_UN_G1_C2_N_D300.0m_Lw_15000.0cm_Epw40.0cm_w_water.o,C2,N,300.0,15000.0,40.0,water,10,C2_H_10,7.0869e-12,0.1628,3.50845e-13,0.0779,6.779461811797133e-12,0.16087183818660367,6.964609669482372e-11,0.13277741041751248,6.486415157285452e-11,0.1602951217314875,-4.338119462711013
SR_Pu_UN_G1_C2_N_D300.0m_Lw_15000.0cm_Epw20.0cm_w_water.o,C2,N,300.0,15000.0,20.0,water,10,C2_H_10,4.43676e-11,0.1222,3.60276e-12,0.0866,4.266820624869431e-11,0.12383141268765835,4.5476886600067904e-10,0.11013539967916383,3.734759765156501e-10,0.13999588931364876,-3.8302584573104927
SR_Pu_UN_G1_C2_N_D300.0m_Lw_15000.0cm_Epw1.0cm_w_water.o,C2,N,300.0,15000.0,1.0,water,10,C2_H_10,8.37119e-10,0.1359,7.60062e-11,0.0395,8.004167134817389e-10,0.13362127148545863,8.663027774972736e-09,0.10499218971477584,6.675652239490236e-09,0.1498582019966477,-4.384357124645492
SR_Pu_UN_G1_C2_N_D2.0m_Lw_100.0cm_Epw5.0cm_w_water.o,C2,N,2.0,100.0,5.0,water,10,C2_H_10,2.02657e-05,0.0168,1.21082e-06,0.0321,1.93696295114425e-05,0.016553301262746043,0.00021447701913093932,0.01888997360459239,0.00018456191743339867,0.0166902596450976,-4.421611336186276
SR_Pu_UN_G1_C2_N_D300.0m_Lw_15000.0cm_Epw10.0cm_w_water.o,C2,N,300.0,15000.0,10.0,water,10,C2_H_10,2.30476e-10,0.1278,1.6984e-11,0.0733,2.2076022068317376e-10,0.12702295722664866,2.419779316402716e-09,0.1270411813072095,2.022362908608019e-09,0.14995897156233629,-4.215527567654005
SR_Pu_UN_G1_C2_N_D200.0m_Lw_10000.0cm_Epw40.0cm_w_water.o,C2,N,200.0,10000.0,40.0,water,10,C2_H_10,1.89437e-11,0.1111,1.15617e-12,0.0585,1.8086760885689944e-11,0.10958099517007695,1.92078742289026e-10,0.0908228273696606,1.6872329638409294e-10,0.11093083363770677,-4.5236100355794155
SR_Pu_UN_G1_C2_N_D200.0m_Lw_10000.0cm_Epw20.0cm_w_water.o,C2,N,200.0,10000.0,20.0,water,10,C2_H_10,1.87725e-10,0.1308,1.37546e-11,0.0679,1.8024226635541898e-10,0.12974058422539225,1.9113655613014197e-09,0.11583790178045884,1.6325257972751567e-09,0.14093161414569327,-3.986008067428959
SR_Pu_UN_G1_C2_N_D200.0m_Lw_10000.0cm_Epw1.0cm_w_water.o,C2,N,200.0,10000.0,1.0,water,10,C2_H_10,2.82312e-09,0.0749,2.40198e-10,0.0336,2.7003895295393007e-09,0.07575699007886971,3.040699938340106e-08,0.07288477843918326,2.360098023942585e-08,0.09169300332890225,-4.347334525655989
SR_Pu_UN_G1_C2_N_D1200.0m_Lw_60000.0cm_Epw5.0cm_w_water.o,C2,N,1200.0,60000.0,5.0,water,10,C2_H_10,4.46471e-13,0.2493,3.7404e-14,0.055,4.249529188092954e-13,0.2448458024557609,4.335990381438584e-12,0.17547178987588338,3.517347079062747e-12,0.2629921965286195,-4.8195921326815325
SR_Pu_UN_G1_C2_N_D200.0m_Lw_10000.0cm_Epw10.0cm_w_water.o,C2,N,200.0,10000.0,10.0,water,10,C2_H_10,7.54688e-10,0.1113,5.69723e-11,0.0618,7.259163300179222e-10,0.11286565800178834,8.189540516699529e-09,0.10640540867663255,6.656503671176045e-09,0.1284427639442473,-3.812392668503776
SR_Pu_UN_G1_C2_N_D20.0m_Lw_1000.0cm_Epw40.0cm_w_water.o,C2,N,20.0,1000.0,40.0,water,10,C2_H_10,3.95277e-09,0.0209,2.58585e-10,0.0493,3.799301527723578e-09,0.019903439611077187,3.811570424528246e-08,0.020674930899556996,3.5612769191859724e-08,0.021578675990502314,-3.8825550759700778
SR_Pu_UN_G1_C2_N_D20.0m_Lw_1000.0cm_Epw20.0cm_w_water.o,C2,N,20.0,1000.0,20.0,water,10,C2_H_10,3.93676e-08,0.0208,3.34717e-09,0.037,3.7724215951320914e-08,0.0206061158237351,3.8010845756342773e-07,0.022307205282853185,3.3644793766517006e-07,0.022368767531764543,-4.174458307539914
SR_Pu_UN_G1_C2_N_D20.0m_Lw_1000.0cm_Epw1.0cm_w_water.o,C2,N,20.0,1000.0,1.0,water,10,C2_H_10,3.30757e-07,0.0181,2.1322e-08,0.024,3.1592482508033733e-07,0.017945720461831554,3.548075394124619e-06,0.019408612980083707,2.973590263620242e-06,0.019561225478072097,-4.484311721191892
SR_Pu_UN_G1_C2_N_D1200.0m_Lw_60000.0cm_Epw40.0cm_w_water.o,C2,N,1200.0,60000.0,40.0,water,10,C2_H_10,6.37101e-15,0.165,4.55598e-16,0.0484,6.069516325113561e-15,0.16211253352380445,6.556391363146272e-14,0.11319122830316979,5.359040203189825e-14,0.1647362748135736,-4.732274394270907
SR_Pu_UN_G1_C2_N_D20.0m_Lw_1000.0cm_Epw10.0cm_w_water.o,C2,N,20.0,1000.0,10.0,water,10,C2_H_10,1.26159e-07,0.0191,1.0725e-08,0.032,1.2085982458234456e-07,0.01893880892444301,1.240219181768934e-06,0.020968429513355074,1.0667120064512098e-06,0.02048462784691036,-4.200394278375268
SR_Pu_UN_G1_C2_N_D2.0m_Lw_100.0cm_Epw40.0cm_w_water.o,C2,N,2.0,100.0,40.0,water,10,C2_H_10,4.70297e-07,0.013,2.7839e-08,0.0185,4.516504660749197e-07,0.012238948455145842,4.586058887623838e-06,0.01464510466147907,4.308247784601016e-06,0.013693507331706194,-3.964842200796583
SR_Pu_UN_G1_C2_N_D2.0m_Lw_100.0cm_Epw20.0cm_w_water.o,C2,N,2.0,100.0,20.0,water,10,C2_H_10,4.15081e-06,0.0155,3.21641e-07,0.0348,3.981569976304554e-06,0.015111968004074128,4.017612152326823e-05,0.01651069489095908,3.6138388798482916e-05,0.015543779394217555,-4.077277054248358
SR_Pu_UN_G1_C2_N_D2.0m_Lw_100.0cm_Epw1.0cm_w_water.o,C2,N,2.0,100.0,1.0,water,10,C2_H_10,2.86574e-05,0.0153,1.43038e-06,0.0286,2.730338403557383e-05,0.014952867800331915,0.00031611730942491135,0.018342918438665926,0.00026872043004600674,0.014538067486926437,-4.724838835435778
SR_Pu_UN_G1_C2_N_D20.0m_Lw_1000.0cm_Epw5.0cm_w_water.o,C2,N,20.0,1000.0,5.0,water,10,C2_H_10,2.16794e-07,0.0174,1.74092e-08,0.0273,2.0754717362100866e-07,0.017352054239511874,2.202774834939925e-06,0.018903791365679847,1.8508687056923743e-06,0.01873894160119768,-4.265259360956183
SR_Pu_UN_G1_C2_N_D2.0m_Lw_100.0cm_Epw10.0cm_w_water.o,C2,N,2.0,100.0,10.0,water,10,C2_H_10,1.22048e-05,0.0163,8.64058e-07,0.0307,1.1671302082291365e-05,0.015815680211048164,0.00012340643478024534,0.01782505185737963,0.00010800970265146716,0.016549928403262873,-4.371213929836093
SR_Pu_UN_G1_C2_N_D1200.0m_Lw_60000.0cm_Epw20.0cm_w_water.o,C2,N,1200.0,60000.0,20.0,water,10,C2_H_10,5.4911e-14,0.0815,4.52699e-15,0.0381,5.256115635220376e-14,0.08132668826647686,5.832537207597437e-13,0.07043241120560148,4.558771983523057e-13,0.09081542344661143,-4.279367791146104
SR_Pu_UN_G1_C2_N_D1200.0m_Lw_60000.0cm_Epw1.0cm_w_water.o,C2,N,1200.0,60000.0,1.0,water,10,C2_H_10,6.2214e-13,0.0672,7.00351e-14,0.0242,5.95241913003677e-13,0.0653008421615321,6.565149595644619e-12,0.08029699315012534,4.675425241649358e-12,0.092254584565636,-4.323478155451018
SR_Pu_UN_G1_C2_N_D1200.0m_Lw_60000.0cm_Epw10.0cm_w_water.o,C2,N,1200.0,60000.0,10.0,water,10,C2_H_10,1.61563e-13,0.0594,1.64482e-14,0.0368,1.5494264879023938e-13,0.05898606268379027,1.745635570416879e-12,0.06425844071682198,1.2722130295312873e-12,0.07260558609403678,-4.097690195007912
SR_Pu_UN_G1_C2_N_D1.0m_Lw_50.0cm_Epw5.0cm_w_water.o,C2,N,1.0,50.0,5.0,water,10,C2_H_10,6.59256e-05,0.008,3.70693e-06,0.0174,6.299969977065944e-05,0.007599902762372476,0.0006981517982598696,0.009077776909892126,0.0006071543829853768,0.007573924330786257,-4.43818521081426
SR_Pu_UN_G1_C2_N_D1.0m_Lw_50.0cm_Epw40.0cm_w_water.o,C2,N,1.0,50.0,40.0,water,10,C2_H_10,1.81272e-06,0.0127,1.27175e-07,0.0284,1.7392511961595946e-06,0.011092005477223972,1.7378262021665875e-05,0.016561476148355413,1.603226164954611e-05,0.01064799908217618,-4.052959300962387
SR_Pu_UN_G1_C2_N_D1000.0m_Lw_50000.0cm_Epw40.0cm_w_water.o,C2,N,1000.0,50000.0,40.0,water,10,C2_H_10,2.27778e-14,0.0703,1.61111e-15,0.036,2.1786461118059188e-14,0.07001672017987137,2.457060598087696e-13,0.06293634195542344,1.989381650974935e-13,0.07797954699441116,-4.352215235627725
SR_Pu_UN_G1_C2_N_D1000.0m_Lw_50000.0cm_Epw20.0cm_w_water.o,C2,N,1000.0,50000.0,20.0,water,10,C2_H_10,2.79099e-13,0.1876,1.82428e-14,0.0748,2.667507678682824e-13,0.1866334617010651,2.9378789209354867e-12,0.17557217408402348,2.476514276944858e-12,0.2130024799835598,-4.424319733040109
SR_Pu_UN_G1_C2_N_D1000.0m_Lw_50000.0cm_Epw1.0cm_w_water.o,C2,N,1000.0,50000.0,1.0,water,10,C2_H_10,2.93502e-12,0.1434,2.96521e-13,0.0416,2.82387676362955e-12,0.1466919378991442,3.1162583109486243e-11,0.1506039953652664,2.348987197947637e-11,0.20292802391966616,-3.7867965591529273
SR_Pu_UN_G1_C2_N_D1000.0m_Lw_50000.0cm_Epw10.0cm_w_water.o,C2,N,1000.0,50000.0,10.0,water,10,C2_H_10,1.32603e-12,0.271,7.76199e-14,0.1004,1.2876877316051992e-12,0.27658670666199897,1.3339525087373404e-11,0.2284280017876519,1.2056351981434218e-11,0.29309320597478683,-2.891508366688594
SR_Pu_UN_G1_C2_N_D100.0m_Lw_5000.0cm_Epw40.0cm_w_water.o,C2,N,100.0,5000.0,40.0,water,10,C2_H_10,1.13823e-10,0.0561,7.58924e-12,0.0413,1.0916615687598835e-10,0.05606544696559068,1.1393651075410095e-09,0.05253020628146306,1.014387224216786e-09,0.05861475247996933,-4.091302394078216
SR_Pu_UN_G1_C2_N_D100.0m_Lw_5000.0cm_Epw20.0cm_w_water.o,C2,N,100.0,5000.0,20.0,water,10,C2_H_10,1.20175e-09,0.068,9.63138e-11,0.0507,1.149525716623685e-09,0.06750590355852126,1.1896530652000322e-08,0.0650621654053808,1.0338452995731586e-08,0.07598603456132576,-4.34568615571583
SR_Pu_UN_G1_C2_N_D100.0m_Lw_5000.0cm_Epw1.0cm_w_water.o,C2,N,100.0,5000.0,1.0,water,10,C2_H_10,1.33398e-08,0.048,1.19762e-09,0.027,1.2748773394958934e-08,0.048030661155584145,1.3886915411314356e-07,0.04732109604360144,1.0820030873249473e-07,0.05716766212561729,-4.430550720708449
SR_Pu_UN_G1_C2_N_D1000.0m_Lw_50000.0cm_Epw5.0cm_w_water.o,C2,N,1000.0,50000.0,5.0,water,10,C2_H_10,1.58332e-12,0.1215,1.44203e-13,0.0423,1.5214240508871134e-12,0.12422100486235045,1.7324199044376875e-11,0.12329938498976736,1.3119519647066164e-11,0.16351291864670947,-3.909250758715017
SR_Pu_UN_G1_C2_N_D100.0m_Lw_5000.0cm_Epw10.0cm_w_water.o,C2,N,100.0,5000.0,10.0,water,10,C2_H_10,3.9181e-09,0.0749,3.74651e-10,0.0457,3.7648367074201296e-09,0.07472053427121146,3.882710936948627e-08,0.0731328351132629,3.1806559320075874e-08,0.08834754772900304,-3.9116738362949075
SR_Pu_UN_G1_C2_N_D10.0m_Lw_500.0cm_Epw40.0cm_w_water.o,C2,N,10.0,500.0,40.0,water,10,C2_H_10,1.7279e-08,0.0282,1.07983e-09,0.047,1.662522643281055e-08,0.028075995653222406,1.6652943919285693e-07,0.029247119528652644,1.5642246591736221e-07,0.030313938307359064,-3.7836308072773233
SR_Pu_UN_G1_C2_N_D10.0m_Lw_500.0cm_Epw20.0cm_w_water.o,C2,N,10.0,500.0,20.0,water,10,C2_H_10,1.55051e-07,0.0303,1.30233e-08,0.0592,1.486329464306373e-07,0.029911862291118346,1.4781719602569113e-06,0.03283277492470042,1.3177861894016117e-06,0.031581995637519726,-4.139317753102343
SR_Pu_UN_G1_C2_N_D10.0m_Lw_500.0cm_Epw1.0cm_w_water.o,C2,N,10.0,500.0,1.0,water,10,C2_H_10,1.40662e-06,0.0273,8.82991e-08,0.0598,1.3410439129373584e-06,0.027061562534075847,1.486942832975501e-05,0.029216884552868867,1.2704830478465765e-05,0.027387393719658582,-4.6619617993944
SR_Pu_UN_G1_C2_N_D100.0m_Lw_5000.0cm_Epw5.0cm_w_water.o,C2,N,100.0,5000.0,5.0,water,10,C2_H_10,7.92379e-09,0.0605,7.03769e-10,0.0293,7.571846133902924e-09,0.06064954200952565,7.907040984198204e-08,0.055674564930768604,6.4392476177347e-08,0.06952355807037486,-4.441610215529125
SR_Pu_UN_G1_C2_N_D10.0m_Lw_500.0cm_Epw10.0cm_w_water.o,C2,N,10.0,500.0,10.0,water,10,C2_H_10,5.3966e-07,0.0378,4.50691e-08,0.0737,5.164839506023824e-07,0.037122903122194906,5.257566378644216e-06,0.03966377661987445,4.598276711525984e-06,0.040043821808022434,-4.294564984919687
SR_Pu_UN_G1_C2_N_D1.0m_Lw_50.0cm_Epw20.0cm_w_water.o,C2,N,1.0,50.0,20.0,water,10,C2_H_10,1.40535e-05,0.0076,9.89184e-07,0.0177,1.346760209700916e-05,0.006123328661868303,0.00013704244858673306,0.0064947229356691555,0.00012495405381870336,0.006648945521069888,-4.169053282035362
SR_Pu_UN_G1_C2_N_D1.0m_Lw_50.0cm_Epw1.0cm_w_water.o,C2,N,1.0,50.0,1.0,water,10,C2_H_10,9.13908e-05,0.0086,4.15938e-06,0.0173,8.718069799665328e-05,0.008660632078711619,0.0010064579692210184,0.01030710574148955,0.0008703238642016697,0.008697706096606429,-4.6067022100109964
SR_Pu_UN_G1_C2_N_D1.0m_Lw_50.0cm_Epw10.0cm_w_water.o,C2,N,1.0,50.0,10.0,water,10,C2_H_10,4.00137e-05,0.0073,2.60521e-06,0.0147,3.8318082156640725e-05,0.006935357526709581,0.00040527533106773337,0.007117972647365751,0.00036025430955950955,0.00753188583833415,-4.237593232715982
SR_Pu_UN_G1_C2_N_D10.0m_Lw_500.0cm_Epw5.0cm_w_water.o,C2,N,10.0,500.0,5.0,water,10,C2_H_10,9.01097e-07,0.0257,6.26187e-08,0.0576,8.611357814010587e-07,0.02546747593751227,9.240388911782254e-06,0.02763886802373954,7.984860621785429e-06,0.025822468305704404,-4.434729956812786
SR_Pu_UN_G1_C2_N_D700.0m_Lw_35000.0cm_Epw40.0cm_w_water.o,C2,N,700.0,35000.0,40.0,water,10,C2_H_10,2.47095e-13,0.176,1.25948e-14,0.0685,2.377142167687793e-13,0.17329085061316332,2.452606602432287e-12,0.1311559425837427,2.242850354016382e-12,0.16925554608862223,-3.7964277833305844
SR_Pu_UN_G1_C2_N_D700.0m_Lw_35000.0cm_Epw5.0cm_w_water.o,C2,N,700.0,35000.0,5.0,water,10,C2_H_10,1.76278e-11,0.1617,1.26572e-12,0.069,1.6896093251644396e-11,0.16071014954660676,1.992661187729683e-10,0.17323258822188514,1.546528266964675e-10,0.1861355226124809,-4.150868221534198
SR_Pu_UN_G1_C2_N_D200.0m_Lw_10000.0cm_Epw5.0cm_w_water.o,C2,N,200.0,10000.0,5.0,water,10,C2_H_10,1.5838e-09,0.0907,1.3184e-10,0.044,1.519392248600163e-09,0.09068352922785437,1.7293204952104192e-08,0.08868082924488689,1.3435103094646448e-08,0.10720460951707274,-4.066659388801428
SR_Pu_UN_G1_C2_P_D700.0m_Lw_35000.0cm_Epw20.0cm_w_steel.o,C2,P,700.0,35000.0,20.0,steel,10,C2_H_10,1.27638e-12,0.0856,2.63191e-13,0.0456,1.2834790796869873e-12,0.08482075584515936,1.2575017959113101e-12,0.0845322014640136,1.067531306679445e-12,0.08389079694713215,
SR_Pu_UN_G1_C2_P_D700.0m_Lw_35000.0cm_Epw1.0cm_w_steel.o,C2,P,700.0,35000.0,1.0,steel,10,C2_H_10,6.95788e-12,0.1107,2.05142e-12,0.0512,6.998118902065924e-12,0.11098426273097191,6.874673658414931e-12,0.11223788714827465,5.878159578896259e-12,0.11469142968841664,
SR_Pu_UN_G1_C2_P_D5.0m_Lw_250.0cm_Epw5.0cm_w_steel.o,C2,P,5.0,250.0,5.0,steel,10,C2_H_10,6.50885e-07,0.0075,1.35886e-07,0.0174,6.524836984341633e-07,0.007470961601636008,6.44599918062111e-07,0.007390507895348532,5.554258412281204e-07,0.007309101270784467,
SR_Pu_UN_G1_C2_P_D700.0m_Lw_35000.0cm_Epw10.0cm_w_steel.o,C2,P,700.0,35000.0,10.0,steel,10,C2_H_10,2.35705e-12,0.1228,5.88488e-13,0.0528,2.3667962331660217e-12,0.12237824380725927,2.3169044545635527e-12,0.12128167150459389,1.963661466478834e-12,0.11875947950810734,
SR_Pu_UN_G1_C2_P_D500.0m_Lw_25000.0cm_Epw40.0cm_w_steel.o,C2,P,500.0,25000.0,40.0,steel,10,C2_H_10,1.99005e-12,0.0247,4.13312e-13,0.0194,1.9998821975375308e-12,0.024476621263463113,1.964743630714733e-12,0.024496008934994068,1.6744501185486216e-12,0.024491332183894057,
SR_Pu_UN_G1_C2_P_D500.0m_Lw_25000.0cm_Epw20.0cm_w_steel.o,C2,P,500.0,25000.0,20.0,steel,10,C2_H_10,5.57514e-12,0.0629,1.21765e-12,0.0479,5.59535935834143e-12,0.06265217015408098,5.4889524303510634e-12,0.06235023953817726,4.670554410560047e-12,0.06171114679449861,
SR_Pu_UN_G1_C2_P_D500.0m_Lw_25000.0cm_Epw1.0cm_w_steel.o,C2,P,500.0,25000.0,1.0,steel,10,C2_H_10,3.2849e-11,0.2749,8.69463e-12,0.096,3.281529018828132e-11,0.2712457306409169,3.23149786244602e-11,0.27369768579606385,2.7771685256406947e-11,0.2787559571490074,
SR_Pu_UN_G1_C2_P_D300.0m_Lw_15000.0cm_Epw5.0cm_w_steel.o,C2,P,300.0,15000.0,5.0,steel,10,C2_H_10,1.29975e-10,0.1614,2.73697e-11,0.0596,1.304997756924279e-10,0.16106627120059813,1.2798063380545032e-10,0.16139477994674664,1.0883452031658031e-10,0.16121300332075156,
SR_Pu_UN_G1_C2_P_D500.0m_Lw_25000.0cm_Epw10.0cm_w_steel.o,C2,P,500.0,25000.0,10.0,steel,10,C2_H_10,1.16485e-11,0.1056,2.65153e-12,0.0629,1.1746167342558052e-11,0.10555416700271267,1.1508214082638817e-11,0.10471165378210419,9.771450014130617e-12,0.10240738032512536,
SR_Pu_UN_G1_C2_P_D50.0m_Lw_2500.0cm_Epw40.0cm_w_steel.o,C2,P,50.0,2500.0,40.0,steel,10,C2_H_10,4.4185e-10,0.0075,7.43711e-11,0.0147,4.4373031694212406e-10,0.007331693718860424,4.364588598439815e-10,0.007284854531711764,3.7312577410304927e-10,0.007221257279996126,
SR_Pu_UN_G1_C2_P_D50.0m_Lw_2500.0cm_Epw20.0cm_w_steel.o,C2,P,50.0,2500.0,20.0,steel,10,C2_H_10,1.12781e-09,0.0196,2.07569e-10,0.0391,1.1330893355426355e-09,0.019494340707559,1.114805435725438e-09,0.019414580112399056,9.538076085121007e-10,0.019327416936107737,
SR_Pu_UN_G1_C2_P_D50.0m_Lw_2500.0cm_Epw1.0cm_w_steel.o,C2,P,50.0,2500.0,1.0,steel,10,C2_H_10,1.35473e-08,0.0354,2.88246e-09,0.0257,1.358648933787329e-08,0.035401180767354774,1.3428424029901981e-08,0.035614611677997475,1.1575649480267275e-08,0.035877294097923874,
SR_Pu_UN_G1_C2_P_D500.0m_Lw_25000.0cm_Epw5.0cm_w_steel.o,C2,P,500.0,25000.0,5.0,steel,10,C2_H_10,1.90014e-11,0.114,4.8572e-12,0.0548,1.907757957543495e-11,0.11421226849936963,1.8676226775103046e-11,0.11351716622217649,1.5883179978351803e-11,0.11170317982169542,
SR_Pu_UN_G1_C2_P_D50.0m_Lw_2500.0cm_Epw10.0cm_w_steel.o,C2,P,50.0,2500.0,10.0,steel,10,C2_H_10,2.88939e-09,0.0342,5.86997e-10,0.0431,2.897670133661146e-09,0.034041028746349934,2.8536404448175185e-09,0.03422780374669132,2.445149939762143e-09,0.034490902153323254,
SR_Pu_UN_G1_C2_P_D5.0m_Lw_250.0cm_Epw40.0cm_w_steel.o,C2,P,5.0,250.0,40.0,steel,10,C2_H_10,2.74659e-08,0.0095,4.04886e-09,0.0177,2.7563250679126814e-08,0.009401128001344617,2.710881411339661e-08,0.009384911391792984,2.3145811497098117e-08,0.009364700850531114,
SR_Pu_UN_G1_C2_P_D5.0m_Lw_250.0cm_Epw20.0cm_w_steel.o,C2,P,5.0,250.0,20.0,steel,10,C2_H_10,7.18374e-08,0.0172,1.24922e-08,0.0346,7.215759233018028e-08,0.01705839074888283,7.1107667671785e-08,0.016987047678549173,6.096299774758244e-08,0.0169355175099848,
SR_Pu_UN_G1_C2_P_D5.0m_Lw_250.0cm_Epw1.0cm_w_steel.o,C2,P,5.0,250.0,1.0,steel,10,C2_H_10,1.33516e-06,0.0044,2.71712e-07,0.0101,1.3374468944864328e-06,0.004410595881485186,1.3238358900214237e-06,0.004355836610791635,1.1440016541315133e-06,0.004310364289317099,
SR_Pu_UN_G1_C2_P_D50.0m_Lw_2500.0cm_Epw5.0cm_w_steel.o,C2,P,50.0,2500.0,5.0,steel,10,C2_H_10,6.77725e-09,0.0361,1.4371e-09,0.0345,6.796024092677816e-09,0.03595112117087364,6.697113072664259e-09,0.036206323995388624,5.75246368273817e-09,0.03659067479991108,
SR_Pu_UN_G1_C2_P_D5.0m_Lw_250.0cm_Epw10.0cm_w_steel.o,C2,P,5.0,250.0,10.0,steel,10,C2_H_10,2.59121e-07,0.0152,5.02727e-08,0.0264,2.600559556593175e-07,0.015106046666372133,2.56759593809935e-07,0.015014384738869416,2.2094386843952462e-07,0.014896571371558595,
SR_Pu_UN_G1_C2_P_D300.0m_Lw_15000.0cm_Epw40.0cm_w_steel.o,C2,P,300.0,15000.0,40.0,steel,10,C2_H_10,1.19818e-11,0.0185,2.38319e-12,0.0168,1.2041528683234994e-11,0.018417460974445743,1.1821858848241887e-11,0.018332876924990922,1.0082185435955753e-11,0.018155427389583836,
SR_Pu_UN_G1_C2_P_D300.0m_Lw_15000.0cm_Epw20.0cm_w_steel.o,C2,P,300.0,15000.0,20.0,steel,10,C2_H_10,3.24855e-11,0.0556,6.0785e-12,0.0507,3.263453487772752e-11,0.05523021001624447,3.2090250178196254e-11,0.05507737884461165,2.743001202620105e-11,0.05479194589763313,
SR_Pu_UN_G1_C2_P_D300.0m_Lw_15000.0cm_Epw1.0cm_w_steel.o,C2,P,300.0,15000.0,1.0,steel,10,C2_H_10,1.95926e-10,0.1431,4.92341e-11,0.0615,1.964977141083991e-10,0.14246808631962504,1.9347900582563717e-10,0.14363056116466563,1.6591382739144e-10,0.14520740568385834,
SR_Pu_UN_G1_C2_P_D2.0m_Lw_100.0cm_Epw5.0cm_w_steel.o,C2,P,2.0,100.0,5.0,steel,10,C2_H_10,3.77611e-06,0.0073,8.00406e-07,0.0164,3.7887718625435947e-06,0.007317272130873805,3.7433160838235682e-06,0.007222786976757774,3.226272720212903e-06,0.0071136787244032934,
SR_Pu_UN_G1_C2_P_D300.0m_Lw_15000.0cm_Epw10.0cm_w_steel.o,C2,P,300.0,15000.0,10.0,steel,10,C2_H_10,5.75598e-11,0.1083,1.31418e-11,0.0651,5.781512728914303e-11,0.10716574391010471,5.682776144787781e-11,0.10888200387676854,4.857428137396631e-11,0.11079033893319135,
SR_Pu_UN_G1_C2_P_D200.0m_Lw_10000.0cm_Epw40.0cm_w_steel.o,C2,P,200.0,10000.0,40.0,steel,10,C2_H_10,3.24918e-11,0.0103,6.35746e-12,0.0175,3.2643357907095335e-11,0.010224387680017252,3.2094483599639756e-11,0.010196437250075106,2.740682211867959e-11,0.010091066580206306,
SR_Pu_UN_G1_C2_P_D200.0m_Lw_10000.0cm_Epw20.0cm_w_steel.o,C2,P,200.0,10000.0,20.0,steel,10,C2_H_10,7.74375e-11,0.0324,1.55708e-11,0.0444,7.78381680635425e-11,0.032235183427140754,7.653788628026236e-11,0.032185763715403395,6.553222634733151e-11,0.032017889111766694,
SR_Pu_UN_G1_C2_P_D200.0m_Lw_10000.0cm_Epw1.0cm_w_steel.o,C2,P,200.0,10000.0,1.0,steel,10,C2_H_10,6.28558e-10,0.1027,1.5289e-10,0.0512,6.307477419866941e-10,0.10205766100185856,6.217679328748716e-10,0.10319716654944391,5.327750115141892e-10,0.10438932241067984,
SR_Pu_UN_G1_C2_P_D1200.0m_Lw_60000.0cm_Epw5.0cm_w_steel.o,C2,P,1200.0,60000.0,5.0,steel,10,C2_H_10,1.59099e-13,0.1051,5.17101e-14,0.057,1.600162866352085e-13,0.10537514165859568,1.5719139800019314e-13,0.10646667188609078,1.3392673055160147e-13,0.1082941390848015,
SR_Pu_UN_G1_C2_P_D200.0m_Lw_10000.0cm_Epw10.0cm_w_steel.o,C2,P,200.0,10000.0,10.0,steel,10,C2_H_10,1.6147e-10,0.0486,3.67675e-11,0.0469,1.6234180574592057e-10,0.048396050863838955,1.595576332343709e-10,0.048569805688216255,1.3641396697811517e-10,0.04844918664448605,
SR_Pu_UN_G1_C2_P_D20.0m_Lw_1000.0cm_Epw40.0cm_w_steel.o,C2,P,20.0,1000.0,40.0,steel,10,C2_H_10,2.0582e-09,0.009,3.33001e-10,0.023,2.0677521494797405e-09,0.008936076267379772,2.033311299410847e-09,0.008870182414469007,1.7374858639116723e-09,0.008818357087369073,
SR_Pu_UN_G1_C2_P_D20.0m_Lw_1000.0cm_Epw20.0cm_w_steel.o,C2,P,20.0,1000.0,20.0,steel,10,C2_H_10,5.0694e-09,0.0187,8.37308e-10,0.0268,5.087179206105147e-09,0.01869540599842183,5.012993366425279e-09,0.018611550080696843,4.2979301150540724e-09,0.018456242443951283,
SR_Pu_UN_G1_C2_P_D20.0m_Lw_1000.0cm_Epw1.0cm_w_steel.o,C2,P,20.0,1000.0,1.0,steel,10,C2_H_10,8.42675e-08,0.0043,1.7165e-08,0.0069,8.44317961962944e-08,0.004289668747897089,8.354455056231249e-08,0.004289424217514496,7.216829252034061e-08,0.004287416375912905,
